Ticker,NumDays,LSTMTopLayer,TrainingRMSE,TestRMSE,LastDayValue,NextDayValue,file_name
MSFT,3,64,6.893729815855604,5.067649841308594,303.4398498535156,313.4463195800781,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/MSFT.csv
NVDA,3,32,8.98913669580127,3.5605621337890625,277.7630615234375,298.2958679199219,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/NVDA.csv
NVDA,3,64,9.55206414676157,5.8668365478515625,268.3356628417969,277.53857421875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/NVDA.csv
FDX,3,32,7.968329558314148,8.70781707763669,218.95718383789062,228.36985778808594,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/FDX.csv
FDX,3,64,7.72827603729749,7.485328674316378,220.17967224121094,229.91415405273438,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/FDX.csv
FRC,3,32,4.781636956822411,0.609161376953125,166.35916137695312,177.9595184326172,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/FRC.csv
FRC,3,64,4.215336365791771,1.3898162841796875,167.1398162841797,175.2862548828125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/FRC.csv
WFC,3,32,1.6966297601145959,1.779078483581543,52.246578216552734,53.7013053894043,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/WFC.csv
WFC,3,64,1.6056002052466536,1.8479833602905273,52.31548309326172,53.956661224365234,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/WFC.csv
GS,3,32,9.1767241456222,3.5499725341796875,338.53497314453125,350.5006103515625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/GS.csv
GS,3,64,9.524041293749061,7.1034088134765625,342.0884094238281,362.5295104980469,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/GS.csv
ABT,3,32,3.206874492333606,1.8835926055908203,121.20609283447266,128.0985107421875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/ABT.csv
ABT,3,64,2.8656768543973943,2.1826648712158203,121.50516510009766,128.36257934570312,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/ABT.csv
RHHBY,3,32,0.9679390897145147,0.9839563369750977,51.078956604003906,54.38909912109375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/RHHBY.csv
RHHBY,3,64,0.8990533816833256,0.6748132705688477,50.769813537597656,53.42005157470703,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/RHHBY.csv
PFE,3,32,1.2055702125837928,1.4493293762207031,53.76932907104492,55.598297119140625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/PFE.csv
PFE,3,64,1.1890376692295843,1.7095298767089844,54.0295295715332,56.71468734741211,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/PFE.csv
DAL,3,32,2.0742953452421116,1.222996711730957,37.63450241088867,38.584354400634766,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/DAL.csv
DAL,3,64,2.4205200369477087,2.6439104080200195,36.21358871459961,35.433868408203125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/DAL.csv
AAPL,3,32,4.465618178322454,3.0927505493164062,177.60025024414062,191.18551635742188,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/AAPL.csv
AAPL,3,64,4.091570806388533,2.7267379760742188,171.78076171875,177.051025390625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/AAPL.csv
JNJ,3,32,2.9173870960936457,1.6590614318847656,179.32156372070312,189.68145751953125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/JNJ.csv
JNJ,3,64,2.828980322848226,0.7964973449707031,178.45899963378906,186.4811553955078,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/weekly_stock_data_4_april/JNJ.csvC,3,32,1.3183614974246114,1.1482983105468705,53.975799560546875,56.47907257080078,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/C.csv
C,7,32,1.2555895471995275,1.0166006668978833,53.7998046875,55.448219299316406,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/C.csv
C,3,64,1.2783168016717583,1.3362865917968705,54.163787841796875,56.43910217285156,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/C.csv
C,7,64,1.2067646170227366,1.068430183060567,53.90471649169922,55.14228820800781,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/C.csv
BAC,3,32,0.6456820246556012,0.8679292849121083,42.03792953491211,43.422950744628906,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/BAC.csv
BAC,7,32,0.6426411743819554,0.8990527333575752,42.14325714111328,43.65425109863281,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/BAC.csv
BAC,3,64,0.5863519344967821,0.8494089296874989,42.0194091796875,43.115325927734375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/BAC.csv
BAC,7,64,0.5903584110158477,0.7185776302828425,41.94706726074219,42.86046600341797,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/BAC.csv
XPO,3,32,1.5825233049516592,3.302615908203123,74.71511840820312,77.63660430908203,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/XPO.csv
XPO,7,32,1.5584609988081632,2.387695675094745,74.80633544921875,77.80290985107422,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/XPO.csv
XPO,3,64,1.4195088154437174,2.549686220703123,73.96218872070312,74.86582946777344,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/XPO.csv
XPO,7,64,1.440182349341165,2.499107258839021,75.01376342773438,77.6678237915039,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/XPO.csv
UNP,3,32,3.0123531511043216,13.894737519531247,280.29473876953125,288.51165771484375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UNP.csv
UNP,7,32,2.974866451403985,8.110980618155786,281.26507568359375,291.086669921875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UNP.csv
UNP,3,64,2.609165035700043,13.043236054687497,279.4432373046875,286.2548828125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UNP.csv
UNP,7,64,2.6450810182796824,6.014999717456207,278.6856994628906,284.2593994140625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UNP.csv
AMZN,3,32,58.92560066982038,56.26055909375009,3335.54052734375,3444.51904296875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AMZN.csv
AMZN,7,32,61.214185133749105,56.31852999340475,3315.7275390625,3404.03857421875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AMZN.csv
AMZN,3,64,53.003758412115005,54.78179932812509,3334.061767578125,3437.61181640625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AMZN.csv
AMZN,7,64,47.01735231571368,48.28722039056208,3293.77978515625,3319.682373046875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AMZN.csv
INTC,3,32,1.0675284304238182,1.3838173723144536,50.17631912231445,52.2149658203125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/INTC.csv
INTC,7,32,1.1620242997446235,1.117909276748023,50.539676666259766,53.251747131347656,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/INTC.csv
INTC,3,64,1.0021311374765194,1.2323319291992192,50.02483367919922,51.308013916015625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/INTC.csv
INTC,7,64,1.0025031481235729,0.949314705348586,50.20392608642578,51.7411994934082,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/INTC.csv
TMO,3,32,8.492569940435327,9.632980382812548,600.4229736328125,618.4283447265625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/TMO.csv
TMO,7,32,9.84163076340213,6.8432944247878105,600.8304443359375,623.2999267578125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/TMO.csv
TMO,3,64,6.533023334809571,9.800949132812548,600.5909423828125,615.287841796875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/TMO.csv
TMO,7,64,7.16549488811646,6.668767403547291,593.4798583984375,598.533935546875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/TMO.csv
UPS,3,32,2.839672707064382,7.846214349609369,217.96371459960938,221.5475616455078,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UPS.csv
UPS,7,32,3.011314672818702,5.472104169814601,219.29441833496094,225.75914001464844,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UPS.csv
UPS,3,64,2.8450791696159694,12.039650018554681,222.1571502685547,233.17092895507812,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UPS.csv
UPS,7,64,2.407901330524149,4.6437821856004975,217.7971649169922,220.2515411376953,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/UPS.csv
MSFT,3,32,4.0266770715987885,6.44636534960938,315.0613708496094,321.1768798828125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/MSFT.csv
MSFT,7,32,4.1982554702345976,4.758330138363595,315.3769226074219,323.007080078125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/MSFT.csv
MSFT,3,64,3.126903154849901,4.032089226562505,312.6470947265625,315.95159912109375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/MSFT.csv
MSFT,7,64,3.3724717139263984,4.741584686466641,315.38385009765625,322.70989990234375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/MSFT.csv
NVDA,3,32,4.752838340231772,12.693603765625028,282.318603515625,293.0759582519531,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/NVDA.csv
NVDA,7,32,4.705997732225476,8.678576971681027,281.3721618652344,291.59735107421875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/NVDA.csv
NVDA,3,64,4.200609735083361,14.344482671875028,283.969482421875,296.3399658203125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/NVDA.csv
NVDA,7,64,3.857298048132971,8.73214578379772,281.5559387207031,290.7226257324219,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/NVDA.csv
FDX,3,32,5.035673772136641,2.2830085917969143,228.61300659179688,233.86737060546875,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FDX.csv
FDX,7,32,4.665661166304649,6.680257353275245,229.9014434814453,237.42091369628906,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FDX.csv
FDX,3,64,4.2189047136926145,4.110034958984414,230.44003295898438,235.88162231445312,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FDX.csv
FDX,7,64,4.380979573601282,6.063712009688214,231.5496063232422,240.31787109375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FDX.csv
FRC,3,32,2.4688380853180907,1.5152130351562505,161.77728271484375,164.54908752441406,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FRC.csv
FRC,7,32,2.7266238661294855,3.753683278384632,161.64468383789062,166.1573028564453,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FRC.csv
FRC,3,64,2.3012258715845597,0.0912018046875005,163.2012939453125,168.1056671142578,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FRC.csv
FRC,7,64,2.3252581141228537,3.2059612441890146,164.59129333496094,169.27740478515625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/FRC.csv
WFC,3,32,0.9090924028141727,0.14698222705077768,48.96198272705078,50.95612716674805,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/WFC.csv
WFC,7,32,0.9880195397314381,0.9838738298665245,48.89838409423828,51.56743240356445,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/WFC.csv
WFC,3,64,0.8413937652383275,0.1591320378417933,48.9741325378418,50.6268424987793,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/WFC.csv
WFC,7,64,0.9008056466824994,0.9283674985750727,48.83415985107422,50.735504150390625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/WFC.csv
GS,3,32,5.415181845118909,1.5927734667968707,329.8772277832031,339.2051696777344,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/GS.csv
GS,7,32,5.57992296403134,3.607235807927585,330.0655822753906,340.4327087402344,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/GS.csv
GS,3,64,5.103953319593829,3.2828979785156207,328.1871032714844,331.4952087402344,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/GS.csv
GS,7,64,4.941307132754013,3.602138698463649,330.1148681640625,337.3753662109375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/GS.csv
ABT,3,32,1.8771606301579848,0.36427129541016257,118.77677154541016,120.98808288574219,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/ABT.csv
ABT,7,32,1.7495416897875835,1.0616151849429067,119.57810974121094,123.02479553222656,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/ABT.csv
ABT,3,64,1.325445750876342,1.4787045839843813,119.89120483398438,121.8976058959961,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/ABT.csv
ABT,7,64,1.4370557538021087,1.0241630245281967,119.51571655273438,122.01952362060547,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/ABT.csv
RHHBY,3,32,0.6162627488532842,0.0736195632324197,50.29362106323242,52.032379150390625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/RHHBY.csv
RHHBY,7,32,0.633732162375139,0.7916109033580806,50.48945236206055,52.64524459838867,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/RHHBY.csv
RHHBY,3,64,0.5304044575770317,0.16230420385742406,50.05769729614258,50.9936637878418,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/RHHBY.csv
RHHBY,7,64,0.537434500991752,0.5618844262283865,50.25400924682617,51.6588134765625,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/RHHBY.csv
PFE,3,32,0.6388822506219908,0.6812095512695322,52.41870880126953,55.44677734375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/PFE.csv
PFE,7,32,0.628931470022788,0.8439005584847522,52.50286102294922,55.6143798828125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/PFE.csv
PFE,3,64,0.5704715432632546,0.681446062500001,52.4189453125,54.66477966308594,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/PFE.csv
PFE,7,64,0.5906216262255749,0.789805107422213,52.45468521118164,55.17011260986328,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/PFE.csv
DAL,3,32,1.1432402942262905,0.4037856081542941,39.0687141418457,40.32109451293945,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/DAL.csv
DAL,7,32,1.159820158008943,1.0537832564795322,39.02206802368164,40.29781723022461,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/DAL.csv
DAL,3,64,1.1269106483485332,0.21260442529296597,39.25989532470703,40.763851165771484,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/DAL.csv
DAL,7,64,1.0849912640434098,0.9765110813647501,39.14023971557617,40.39244842529297,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/DAL.csv
AAPL,3,32,2.343748226252086,7.17037192480467,180.9603729248047,187.5286865234375,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AAPL.csv
AAPL,7,32,2.3986362318905154,4.234141243647557,179.6898956298828,184.60629272460938,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AAPL.csv
AAPL,3,64,1.8284918965861439,5.306083594726545,179.09608459472656,183.09649658203125,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AAPL.csv
AAPL,7,64,1.7805568721192246,3.1499458989297353,178.31166076660156,181.2436981201172,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/AAPL.csv
JNJ,3,32,1.6654549850323608,3.3327828134765696,180.65028381347656,186.9203338623047,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/JNJ.csv
JNJ,7,32,1.6572392250087404,2.470527034776117,181.09152221679688,188.61538696289062,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/JNJ.csv
JNJ,3,64,1.584933372827601,2.689060279296882,180.00656127929688,184.42684936523438,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/JNJ.csv
JNJ,7,64,1.5665599090398923,2.1200551461995647,180.69642639160156,187.06613159179688,/Users/Owner/Documents/CS5100/Stock-Price-Prediction-LSTM/stock_data/daily_stock_data_4_april/JNJ.csv
